speaker,filename,filepath,emotion,valence,arousal,dominance
Speaker-7,H-6-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Happy\H-6-7-1.wav,Happy,8.21,6.49,6.26
Speaker-7,H-6-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Happy\H-6-7-2.wav,Happy,8.21,6.49,6.26
Speaker-7,H-7-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Happy\H-7-7-1.wav,Happy,8.21,6.49,6.26
Speaker-7,H-7-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Happy\H-7-7-2.wav,Happy,8.21,6.49,6.26
Speaker-7,H-8-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Happy\H-8-7-1.wav,Happy,8.21,6.49,6.26
Speaker-7,H-8-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Happy\H-8-7-2.wav,Happy,8.21,6.49,6.26
Speaker-7,H-9-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Happy\H-9-7-1.wav,Happy,8.21,6.49,6.26
Speaker-7,H-9-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Happy\H-9-7-2.wav,Happy,8.21,6.49,6.26
Speaker-7,N-1-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-1-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-1-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-1-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-10-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-10-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-10-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-10-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-2-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-2-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-2-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-2-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-3-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-3-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-3-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-3-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-4-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-4-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-4-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-4-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-5-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-5-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-5-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-5-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-6-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-6-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-6-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-6-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-7-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-7-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-7-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-7-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-8-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-8-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-8-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-8-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-9-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-9-7-1.wav,Neutral,5.16,3.88,5.0
Speaker-7,N-9-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Neutral\N-9-7-2.wav,Neutral,5.16,3.88,5.0
Speaker-7,S-1-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-1-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-1-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-1-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-10-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-10-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-10-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-10-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-2-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-2-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-2-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-2-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-3-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-3-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-3-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-3-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-4-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-4-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-4-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-4-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-5-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-5-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-5-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-5-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-6-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-6-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-6-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-6-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-7-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-7-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-7-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-7-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-8-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-8-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-8-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-8-7-2.wav,Sad,2.32,3.47,2.98
Speaker-7,S-9-7-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-9-7-1.wav,Sad,2.32,3.47,2.98
Speaker-7,S-9-7-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-7\Sad\S-9-7-2.wav,Sad,2.32,3.47,2.98
Speaker-8,A-1-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-1-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-1-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-1-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-10-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-10-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-10-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-10-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-2-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-2-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-2-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-2-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-3-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-3-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-3-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-3-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-4-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-4-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-4-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-4-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-5-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-5-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-5-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-5-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-6-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-6-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-6-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-6-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-7-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-7-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-7-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-7-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-8-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-8-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-8-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-8-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,A-9-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-9-8-1.wav,Anger,2.98,7.02,6.38
Speaker-8,A-9-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Anger\A-9-8-2.wav,Anger,2.98,7.02,6.38
Speaker-8,F-1-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-1-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-1-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-1-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-10-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-10-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-10-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-10-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-2-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-2-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-2-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-2-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-3-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-3-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-3-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-3-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-4-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-4-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-4-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-4-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-5-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-5-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-5-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-5-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-6-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-6-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-6-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-6-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-7-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-7-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-7-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-7-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-8-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-8-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-8-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-8-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,F-9-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-9-8-1.wav,Fear,2.5,7.41,3.69
Speaker-8,F-9-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Fear\F-9-8-2.wav,Fear,2.5,7.41,3.69
Speaker-8,H-1-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-1-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-1-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-1-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-10-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-10-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-10-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-10-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-2-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-2-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-2-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-2-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-3-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-3-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-3-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-3-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-4-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-4-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-4-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-4-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-5-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-5-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-5-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-5-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-6-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-6-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-6-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-6-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-7-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-7-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-7-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-7-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-8-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-8-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-8-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-8-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,H-9-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-9-8-1.wav,Happy,8.21,6.49,6.26
Speaker-8,H-9-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Happy\H-9-8-2.wav,Happy,8.21,6.49,6.26
Speaker-8,N-1-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-1-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-1-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-1-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-10-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-10-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-10-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-10-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-2-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-2-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-2-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-2-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-3-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-3-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-3-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-3-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-4-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-4-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-4-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-4-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-5-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-5-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-5-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-5-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-6-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-6-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-6-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-6-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-7-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-7-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-7-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-7-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-8-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-8-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-8-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-8-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-9-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-9-8-1.wav,Neutral,5.16,3.88,5.0
Speaker-8,N-9-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Neutral\N-9-8-2.wav,Neutral,5.16,3.88,5.0
Speaker-8,S-1-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-1-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-1-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-1-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-10-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-10-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-10-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-10-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-2-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-2-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-2-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-2-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-3-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-3-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-3-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-3-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-4-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-4-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-4-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-4-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-5-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-5-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-5-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-5-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-6-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-6-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-6-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-6-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-7-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-7-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-7-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-7-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-8-8-18.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-8-8-18.wav,Sad,2.32,3.47,2.98
Speaker-8,S-8-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-8-8-2.wav,Sad,2.32,3.47,2.98
Speaker-8,S-9-8-1.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-9-8-1.wav,Sad,2.32,3.47,2.98
Speaker-8,S-9-8-2.wav,C:\Users\FAIZAN KHAZI\Desktop\ML Project\iesc\dataset\Speaker-8\Sad\S-9-8-2.wav,Sad,2.32,3.47,2.98
